"190715_nuc147unfolding_260 (3B260).X","190715_nuc147unfolding_260 (3B260).Y"190715_nuc147unfolding_260 (3B260).C","190715_nuc147unfolding_260 (3A260).X","190715_nuc147unfolding_260 (3A260).Y"190715_nuc147unfolding_260 (3A260).C","190715_nuc147unfolding_260 (2B260).X","190715_nuc147unfolding_260 (2B260).Y"190715_nuc147unfolding_260 (2B260).C","190715_nuc147unfolding_260 (2A260).X","190715_nuc147unfolding_260 (2A260).Y"190715_nuc147unfolding_260 (2A260).C","190715_nuc147unfolding_260 (1B260).X","190715_nuc147unfolding_260 (1B260).Y"190715_nuc147unfolding_260 (1B260).C","190715_nuc147unfolding_260 (1A260).X","190715_nuc147unfolding_260 (1A260).Y"190715_nuc147unfolding_260 (1A260).C"
"10.60030","71.00000","3.5364e-01","9.97606","71.00000","3.5364e-01","9.01287","71.00000","3.5364e-01","8.11648","71.00000","3.5364e-01","7.34437","71.00000","3.5364e-01","5.87098","71.00000","3.5364e-01"
"10.60071","71.60000","3.5663e-01","9.97378","71.60000","3.5663e-01","9.01045","71.60000","3.5663e-01","8.11616","71.60000","3.5663e-01","7.33622","71.60000","3.5663e-01","5.87395","71.60000","3.5663e-01"
"10.60032","72.20000","3.5962e-01","9.97158","72.20000","3.5962e-01","9.00750","72.20000","3.5962e-01","8.11288","72.20000","3.5962e-01","7.32674","72.20000","3.5962e-01","5.89481","72.20000","3.5962e-01"
"10.59897","72.80000","3.6261e-01","9.96961","72.80000","3.6261e-01","9.00427","72.80000","3.6261e-01","8.11749","72.80000","3.6261e-01","7.32528","72.80000","3.6261e-01","5.90894","72.80000","3.6261e-01"
"10.59665","73.40000","3.6560e-01","9.96780","73.40000","3.6560e-01","9.00864","73.40000","3.6560e-01","8.12126","73.40000","3.6560e-01","7.32920","73.40000","3.6560e-01","5.87345","73.40000","3.6560e-01"
"10.59358","74.00000","3.6859e-01","9.96581","74.00000","3.6859e-01","9.00494","74.00000","3.6859e-01","8.11116","74.00000","3.6859e-01","7.33629","74.00000","3.6859e-01","5.87621","74.00000","3.6859e-01"
"10.58996","74.60000","3.7158e-01","9.96365","74.60000","3.7158e-01","9.00113","74.60000","3.7158e-01","8.11092","74.60000","3.7158e-01","7.34657","74.60000","3.7158e-01","5.89741","74.60000","3.7158e-01"
"10.58632","75.20000","3.7456e-01","9.96105","75.20000","3.7456e-01","8.99752","75.20000","3.7456e-01","8.10252","75.20000","3.7456e-01","7.35700","75.20000","3.7456e-01","5.86987","75.20000","3.7456e-01"
"10.58245","75.80000","3.7755e-01","9.97032","75.80000","3.7755e-01","8.99399","75.80000","3.7755e-01","8.08136","75.80000","3.7755e-01","7.35898","75.80000","3.7755e-01","5.86325","75.80000","3.7755e-01"
"10.57938","76.40000","3.8054e-01","9.96746","76.40000","3.8054e-01","8.99064","76.40000","3.8054e-01","8.07687","76.40000","3.8054e-01","7.36817","76.40000","3.8054e-01","5.85651","76.40000","3.8054e-01"
"10.57604","77.00000","3.8353e-01","9.96459","77.00000","3.8353e-01","8.98760","77.00000","3.8353e-01","8.08794","77.00000","3.8353e-01","7.38084","77.00000","3.8353e-01","5.82365","77.00000","3.8353e-01"
"10.57365","77.60000","3.8652e-01","9.96173","77.60000","3.8652e-01","8.98510","77.60000","3.8652e-01","8.08807","77.60000","3.8652e-01","7.38693","77.60000","3.8652e-01","5.81534","77.60000","3.8652e-01"
"10.57080","78.20000","3.8951e-01","9.95892","78.20000","3.8951e-01","8.98319","78.20000","3.8951e-01","8.08551","78.20000","3.8951e-01","7.38073","78.20000","3.8951e-01","5.85024","78.20000","3.8951e-01"
"10.57793","78.80000","3.9249e-01","9.95649","78.80000","3.9249e-01","8.98186","78.80000","3.9249e-01","8.08830","78.80000","3.9249e-01","7.37875","78.80000","3.9249e-01","5.89970","78.80000","3.9249e-01"
"10.57440","79.40000","3.9548e-01","9.95410","79.40000","3.9548e-01","8.98070","79.40000","3.9548e-01","8.09290","79.40000","3.9548e-01","7.38169","79.40000","3.9548e-01","5.88509","79.40000","3.9548e-01"
"10.57067","80.00000","3.9847e-01","9.95217","80.00000","3.9847e-01","8.98792","80.00000","3.9847e-01","8.09492","80.00000","3.9847e-01","7.37800","80.00000","3.9847e-01","5.87232","80.00000","3.9847e-01"
"10.56659","80.60000","4.0146e-01","9.94985","80.60000","4.0146e-01","8.98620","80.60000","4.0146e-01","8.09774","80.60000","4.0146e-01","7.35709","80.60000","4.0146e-01","5.90865","80.60000","4.0146e-01"
"10.56319","81.20000","4.0445e-01","9.94683","81.20000","4.0445e-01","8.98337","81.20000","4.0445e-01","8.09396","81.20000","4.0445e-01","7.34092","81.20000","4.0445e-01","5.87923","81.20000","4.0445e-01"
"10.56023","81.80000","4.0744e-01","9.94328","81.80000","4.0744e-01","8.97947","81.80000","4.0744e-01","8.09937","81.80000","4.0744e-01","7.32340","81.80000","4.0744e-01","5.87205","81.80000","4.0744e-01"
"10.55824","82.40000","4.1043e-01","9.93917","82.40000","4.1043e-01","8.97440","82.40000","4.1043e-01","8.10026","82.40000","4.1043e-01","7.32013","82.40000","4.1043e-01","5.88832","82.40000","4.1043e-01"
"10.55731","83.00000","4.1341e-01","9.93511","83.00000","4.1341e-01","8.96857","83.00000","4.1341e-01","8.10626","83.00000","4.1341e-01","7.33777","83.00000","4.1341e-01","5.85893","83.00000","4.1341e-01"
"10.55652","83.60000","4.1640e-01","9.93046","83.60000","4.1640e-01","8.96194","83.60000","4.1640e-01","8.10208","83.60000","4.1640e-01","7.33740","83.60000","4.1640e-01","5.92342","83.60000","4.1640e-01"
"10.55527","84.20000","4.1939e-01","9.93651","84.20000","4.1939e-01","8.95501","84.20000","4.1939e-01","8.09366","84.20000","4.1939e-01","7.34589","84.20000","4.1939e-01","5.90567","84.20000","4.1939e-01"
"10.55383","84.80000","4.2238e-01","9.93100","84.80000","4.2238e-01","8.94755","84.80000","4.2238e-01","8.08301","84.80000","4.2238e-01","7.35994","84.80000","4.2238e-01","5.90474","84.80000","4.2238e-01"
"10.55270","85.40000","4.2537e-01","9.92538","85.40000","4.2537e-01","8.94825","85.40000","4.2537e-01","8.05612","85.40000","4.2537e-01","7.37834","85.40000","4.2537e-01","5.83388","85.40000","4.2537e-01"
"10.55128","86.00000","4.2836e-01","9.91956","86.00000","4.2836e-01","8.94085","86.00000","4.2836e-01","8.04413","86.00000","4.2836e-01","7.37390","86.00000","4.2836e-01","5.84523","86.00000","4.2836e-01"
"10.54907","86.60000","4.3135e-01","9.91328","86.60000","4.3135e-01","8.93352","86.60000","4.3135e-01","8.02796","86.60000","4.3135e-01","7.36214","86.60000","4.3135e-01","5.88412","86.60000","4.3135e-01"
"10.55810","87.20000","4.3433e-01","9.90616","87.20000","4.3433e-01","8.92651","87.20000","4.3433e-01","8.01214","87.20000","4.3433e-01","7.35809","87.20000","4.3433e-01","5.82762","87.20000","4.3433e-01"
"10.55493","87.80000","4.3732e-01","9.89812","87.80000","4.3732e-01","8.92038","87.80000","4.3732e-01","8.00868","87.80000","4.3732e-01","7.36300","87.80000","4.3732e-01","5.90641","87.80000","4.3732e-01"
"10.55209","88.40000","4.4031e-01","9.88970","88.40000","4.4031e-01","8.91423","88.40000","4.4031e-01","8.01125","88.40000","4.4031e-01","7.35929","88.40000","4.4031e-01","5.94226","88.40000","4.4031e-01"
"10.54775","89.00000","4.4330e-01","9.88122","89.00000","4.4330e-01","8.90759","89.00000","4.4330e-01","8.00931","89.00000","4.4330e-01","7.37234","89.00000","4.4330e-01","5.90059","89.00000","4.4330e-01"
"10.54045","89.60000","4.4629e-01","9.87237","89.60000","4.4629e-01","8.90100","89.60000","4.4629e-01","8.01041","89.60000","4.4629e-01","7.37694","89.60000","4.4629e-01","5.87008","89.60000","4.4629e-01"
"10.53080","90.20000","4.4928e-01","9.86141","90.20000","4.4928e-01","8.89424","90.20000","4.4928e-01","8.00952","90.20000","4.4928e-01","7.34199","90.20000","4.4928e-01","5.81957","90.20000","4.4928e-01"
"10.52051","90.80000","4.5227e-01","9.84874","90.80000","4.5227e-01","8.88688","90.80000","4.5227e-01","7.99790","90.80000","4.5227e-01","7.33479","90.80000","4.5227e-01","5.85391","90.80000","4.5227e-01"
"10.51219","91.40000","4.5525e-01","9.84568","91.40000","4.5525e-01","8.88908","91.40000","4.5525e-01","7.96038","91.40000","4.5525e-01","7.32443","91.40000","4.5525e-01","5.86525","91.40000","4.5525e-01"
"10.50616","92.00000","4.5824e-01","9.83323","92.00000","4.5824e-01","8.87904","92.00000","4.5824e-01","7.95616","92.00000","4.5824e-01","7.32993","92.00000","4.5824e-01","5.91685","92.00000","4.5824e-01"
"10.49606","92.60000","4.6123e-01","9.82252","92.60000","4.6123e-01","8.86753","92.60000","4.6123e-01","7.97181","92.60000","4.6123e-01","7.34433","92.60000","4.6123e-01","5.83849","92.60000","4.6123e-01"
"10.48317","93.20000","4.6422e-01","9.81407","93.20000","4.6422e-01","8.85447","93.20000","4.6422e-01","7.97801","93.20000","4.6422e-01","7.27367","93.20000","4.6422e-01","5.84371","93.20000","4.6422e-01"
"10.46720","93.80000","4.6721e-01","9.80718","93.80000","4.6721e-01","8.83997","93.80000","4.6721e-01","7.98183","93.80000","4.6721e-01","7.21547","93.80000","4.6721e-01","5.85837","93.80000","4.6721e-01"
"10.44641","94.40000","4.7020e-01","9.80100","94.40000","4.7020e-01","8.82443","94.40000","4.7020e-01","7.98412","94.40000","4.7020e-01","7.20793","94.40000","4.7020e-01","5.83681","94.40000","4.7020e-01"
"10.45204","95.00000","4.7319e-01","9.79524","95.00000","4.7319e-01","8.80577","95.00000","4.7319e-01","7.94803","95.00000","4.7319e-01","7.24985","95.00000","4.7319e-01","5.73503","95.00000","4.7319e-01"
